bin_uri,classification,total39864,total39865,total39866,total39867,total39868,total39869,total39870,total39871,total39872,total39873,total39874,total39875,total39876,total39877,total39878,total39879,total39880,total39881,total39882,total39883,ARM1A,ARM1B,ARM2A,ARM2B,ARM3A,ARM3B,ARM4A,ARM4B,BAL1A,BAL1B,DRA1A,DRA1B,WHE1A,WHE1B,WHE2A,WHE2B,ZET1A,ZET1B,ZET2A,ZET2B
BOLD:ADV9138,k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Anthocoridae;s__;g__;s__,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADV9182,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Aderidae;s__;g__;s__,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADV9374,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sciaridae;s__;g__;s__,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1
BOLD:ADV9487,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Milichiidae;s__Phyllomyzinae;g__Paramyia;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADV9625,k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;s__Rogadinae;g__Choreborogas;s__andydeansi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADW4480,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chloropidae;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADW4996,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sarcophagidae;s__;g__sarcJanzen01;s__Janzen4996,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADW5010,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;s__;g__;s__,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADW7343,k__Animalia;p__Arthropoda;c__Insecta;o__Trichoptera;f__Hydroptilidae;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADW7970,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADW9313,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;s__;g__;s__,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADX1616,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADX3151,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;s__;g__;s__,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADX3193,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADX3418,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Phoridae;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADX4650,k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Pompilidae;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADX5063,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Ceratopogonidae;s__;g__;s__,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADX5440,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Silvanidae;s__;g__;s__,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADX6276,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Phoridae;s__;g__;s__,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADX6731,k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
BOLD:ADX7290,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Phoridae;s__Metopininae;g__Megaselia;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADX7388,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;s__Chironominae;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADY1535,k__Animalia;p__Arthropoda;c__Insecta;o__Trichoptera;f__Hydroptilidae;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADY3432,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__;g__ereBioLep01;s__BioLep3432,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
BOLD:ADY3625,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Phoridae;s__;g__;s__,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADY6104,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Phoridae;s__Phorinae;g__Dohrniphora;s__,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADY9282,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;s__;g__gelJanzen01;s__Janzen9282,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADY9560,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Nymphalidae;s__Satyrinae;g__Opsiphanes;s__quiteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BOLD:ADZ1128,k__Animalia;p__Arthropoda;c__Insecta;o__Thysanoptera;f__Thripidae;s__Thripinae;g__Frankliniella;s__borinquen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADZ1555,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__;g__;s__,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADZ3904,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;s__;g__;s__,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADZ4510,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADZ7876,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADZ8159,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;s__;g__;s__,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADZ8255,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Arctiinae;g__Clemensia;s__,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADZ8578,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Milichiidae;s__Phyllomyzinae;g__Stomosis;s__,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADZ8657,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;s__Gelechiinae;g__Parastega;s__chionostigma,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADZ8722,k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Platygastridae;s__;g__;s__,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:ADZ8733,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Noctuidae;s__Noctuinae;g__Marilopteryx;s__Malaise8733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0
BOLD:ADZ9286,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;s__;g__;s__,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEA1192,k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;s__Braconinae;g__Digonogastra;s__Malaise1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BOLD:AEA2545,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Anthribidae;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEA2594,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Tachinidae;s__;g__Malaisetach43;s__Malaise2594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BOLD:AEA3505,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEA4059,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chloropidae;s__;g__;s__,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEA5571,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;s__;g__;s__,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEA5663,k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Platygastridae;s__;g__;s__,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEA5751,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Staphylinidae;s__Aleocharinae;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEA6065,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Agromyzidae;s__;g__;s__,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEA6081,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;s__Chrysauginae;g__Passelgis;s__xanthothricalis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
BOLD:AEA6188,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;s__;g__;s__,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEA7232,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Milichiidae;s__Phyllomyzinae;g__Paramyia;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEA7427,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Keroplatidae;s__Keroplatinae;g__Lyprauta;s__cambria,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEA7639,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sciaridae;s__;g__;s__,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEA7985,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;s__Scolytinae;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEA8420,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Hesperiidae;s__Eudaminae;g__Salatis;s__canalis,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEB0136,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Milichiidae;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BOLD:AEB0318,k__Animalia;p__Arthropoda;c__Insecta;o__Orthoptera;f__Tettigoniidae;s__Phaneropterinae;g__Anapolisia;s__colosseum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BOLD:AEB1631,k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Rhyparochromidae;s__;g__;s__,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEB2076,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;s__;g__;s__,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEB2527,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;s__;g__;s__,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEB2594,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;s__;g__;s__,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
BOLD:AEB3201,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Phoridae;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEB3379,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Calliphoridae;s__;g__;s__,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEB5942,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Phoridae;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEB7643,k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadidae;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
BOLD:AEB7960,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Phoridae;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEB8364,k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Rhopalidae;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEB9470,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Tortricidae;s__Tortricinae;g__Platynota;s__sp.lep99SG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BOLD:AEC0619,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Opostegidae;s__;g__;s__,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEC0682,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEC1727,k__Animalia;p__Arthropoda;c__Insecta;o__Orthoptera;f__Tettigoniidae;s__Phaneropterinae;g__Pycnopalpa;s__bicordata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEC1852,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Apatelodidae;s__Apatelodinae;g__Apatelodes;s__firmiana,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEC2070,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Calpinae;g__Hyamia;s__palpitatalis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0
BOLD:AEC2358,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;s__;g__;s__,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEC2502,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Notodontidae;s__Dudusinae;g__Crinodes;s__besckei,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEC2637,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEC2872,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Hepialidae;s__;g__Druceiella;s__sp.1YB,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEC3313,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;s__;g__cramMalaise01;s__Malaise3313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEC3375,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Megalopygidae;s__Trosiinae;g__Norape;s__ovina,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEC3464,k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;s__Cheloninae;g__Chelonus;s__Malaise3464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BOLD:AEC3525,k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Phoridae;s__;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEC4245,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Megalopygidae;s__Megalopyginae;g__Megalopyge;s__albicollis,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEC4271,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__;g__erebidBioLep01;s__BioLep4271,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
BOLD:AEC4545,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Zopheridae;s__Colydiinae;g__;s__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BOLD:AEC4915,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Herminiinae;g__Rejectaria;s__Poole13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEC5118,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Phiditiidae;s__;g__Rolepa;s__innotabilis,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEC5257,k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;s__;g__;s__,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEC5300,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Noctuidae;s__Noctuinae;g__Stauropides;s__persimilis,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEC5366,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Limacodidae;s__Limacodinae;g__Perola;s__repetita,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEC5462,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Calpinae;g__Chamyna;s__sp.1YB,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
BOLD:AEC5783,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gracillariidae;s__;g__;s__,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BOLD:AEC5784,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Calpinae;g__Herminodes;s__valida,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
