class,total39864,total39865,total39866,total39867,total39868,total39869,total39870,total39871,total39872,total39873,total39874,total39875,total39876,total39877,total39878,total39879,total39880,total39881,total39882,total39883,ARM1A,ARM1B,ARM2A,ARM2B,ARM3A,ARM3B,ARM4A,ARM4B,BAL1A,BAL1B,DRA1A,DRA1B,WHE1A,WHE1B,WHE2A,WHE2B,ZET1A,ZET1B,ZET2A,ZET2B
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;s__Phycitinae;g__Fundella;s__argentinaBOLD:AAA0902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;s__Phycitinae;g__Phidotricha;s__erigensBOLD:AAA0929,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Depressariidae;s__;g__elachBioLep01;s__BioLep408BOLD:AAA0930,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;s__Dichomeridinae;g__Dichomeris;s__costalisDHJ01BOLD:AAA0931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;s__Gelechiinae;g__Telphusa;s__BioLep480BOLD:AAA0939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;s__;g__gelBioLep01;s__BioLep220BOLD:AAA0946,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Depressariidae;s__;g__elachBioLep01;s__BioLep411BOLD:AAA0949,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Depressariidae;s__;g__elachBioLep01;s__BioLep85BOLD:AAA0950,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;s__Phycitinae;g__phyBioLep01;s__BioLep179BOLD:AAA0959,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Depressariidae;s__Stenomatinae;g__Chlamydastis;s__gracewoodaeBOLD:AAA0962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;s__Galleriinae;g__Galleria;s__mellonellaBOLD:AAA0965,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;s__;g__geleBioLep01;s__BioLep1027BOLD:AAA0966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Depressariidae;s__;g__elachBioLep01;s__BioLep108BOLD:AAA0970,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Depressariidae;s__Stenomatinae;g__Gonioterma;s__ignobilisBOLD:AAA0971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Blastobasidae;s__Blastobasinae;g__blastoBioLep01;s__BioLep16BOLD:AAA0979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Depressariidae;s__Stenomatinae;g__lepJanzen01;s__phytopteraBOLD:AAA1079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;s__Anacampsinae;g__Anacampsis;s__BioLep214BOLD:AAA1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Depressariidae;s__Stenomatinae;g__Stenoma;s__Janzen364BOLD:AAA1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Depressariidae;s__Stenomatinae;g__Antaeotricha;s__Janzen90BOLD:AAA1139,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Depressariidae;s__;g__elachBioLep01;s__BioLep694BOLD:AAA1143,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;s__Stenomatinae;g__Antaeotricha;s__BioLep1246BOLD:AAA1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Depressariidae;s__Ethmiinae;g__Ethmia;s__duckworthiBOLD:AAA1146,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;s__Chrysauginae;g__chryBioLep01;s__BioLep535BOLD:AAA1175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Depressariidae;s__Stenomatinae;g__Gonioterma;s__BioLep379BOLD:AAA1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;s__Microgastrinae;g__Diolcogaster;s__Choi107BOLD:AAA1223,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;s__Ennominae;g__Pero;s__amandaBOLD:AAA1299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Arctiinae;g__Lepidoneiva;s__teuthrasBOLD:AAA1312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Arctiinae;g__Lophocampa;s__maroniensisBOLD:AAA1316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Arctiinae;g__Eugoa;s__pseudoinsulataBOLD:AAA1317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Arctiinae;g__Correbidia;s__costinotataBOLD:AAA1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Arctiinae;g__Balbura;s__intervenataBOLD:AAA1348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Arctiinae;g__Ormetica;s__siciliaBOLD:AAA1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Arctiinae;g__Psoloptera;s__thoracicaBOLD:AAA1364,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Arctiinae;g__Correbidia;s__elegansBOLD:AAA1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Arctiinae;g__Leucopleura;s__ciaranaBOLD:AAA1368,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Arctiinae;g__Virbia;s__Espinoza02BOLD:AAA1382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Arctiinae;g__Ecdemus;s__obscurataBOLD:AAA1401,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Arctiinae;g__Episcepsis;s__hypoleucaBOLD:AAA1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Arctiinae;g__Ormetica;s__ataeniaBOLD:AAA1432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Arctiinae;g__Melese;s__incertusBOLD:AAA1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Saturniidae;s__Ceratocampinae;g__Othorene;s__intermediaBOLD:AAA1476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Saturniidae;s__Arsenurinae;g__Caio;s__championiBOLD:AAA1508,1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;s__Chrysauginae;g__Chrysauginae_genus;s__sp.6YBBOLD:AAA1753,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;s__Chrysauginae;g__Hypocosmia;s__bimaculalisBOLD:AAA1759,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Choreutidae;s__Choreutinae;g__Hemerophila;s__JR-4BOLD:AAA1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;s__Chrysauginae;g__chryBioLep01;s__BioLep549BOLD:AAA1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;s__Chrysauginae;g__Streptopalpia;s__minusculalisBOLD:AAA1792,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;s__Chrysauginae;g__Chrysauginae_genus;s__sp.4YBBOLD:AAA1798,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;s__Chrysauginae;g__Chrysauginae_genus;s__sp.19YBBOLD:AAA1807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;s__Chrysauginae;g__Abaera;s__BioLep826BOLD:AAA1814,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;s__Pyralinae;g__Hypsopygia;s__BioLep513BOLD:AAA1821,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;s__Chrysauginae;g__Epidelia;s__damiaBOLD:AAA1825,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Drosophilidae;s__Drosophilinae;g__Drosophila;s__sp.BOLD:AAA1831,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Tachinidae;s__Exoristinae;g__Hyphantrophaga;s__guillermopereiraiBOLD:AAA1953,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Saturniidae;s__Hemileucinae;g__Automeris;s__vanschayckiBOLD:AAA2072,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Saturniidae;s__Hemileucinae;g__Automeris;s__banusBOLD:AAA2215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__ Saturniidae;s__Hemileucinae;g__lepJanzen01;s__BioLep2231BOLD:AAA2231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sarcophagidae;s__;g__sarcJanzen1;s__Janzen13BOLD:AAA2287,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Apidae;s__Apinae;g__Apis;s__melliferaBOLD:AAA2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Saturniidae;s__Hemileucinae;g__Automeris;s__parapichinchensisBOLD:AAA2394,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Lasiocampidae;s__Poecilocampinae;g__Euglyphis;s__larundaJMR04BOLD:AAA2529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Lasiocampidae;s__Poecilocampinae;g__Tolype;s__primitivaJMR02BOLD:AAA2538,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Lasiocampidae;s__Poecilocampinae;g__Euglyphis;s__sobrinaJMR01BOLD:AAA2557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Notodontidae;s__Heterocampinae;g__Magava;s__multilineaBOLD:AAA2565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Notodontidae;s__Nystaleinae;g__Tachuda;s__discretaBOLD:AAA2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Noctuidae;s__Noctuinae;g__Xestia;s__tabidaBOLD:AAA2590,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Sphingidae;s__Sphinginae;g__Manduca;s__florestanBOLD:AAA2592,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;s__Ennominae;g__Sphacelodes;s__fusilineataBOLD:AAA2701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Scoliopteryginae;g__Anomis;s__luridulaBOLD:AAA2708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Notodontidae;s__Hemiceratinae;g__lepJanzen01;s__vecinaBOLD:AAA2711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Calpinae;g__Oxidercia;s__thaumantisBOLD:AAA2814,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Tortricidae;s__Tortricinae;g__Amorbia;s__revolutanaBOLD:AAA2826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Herminiinae;g__Bleptina;s__BioLep2762BOLD:AAA2867,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__ Noctuidae;s__;g__lepJanzen01;s__dasaradaBOLD:AAA2875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;s__Acentropinae;g__acentroBioLep01;s__BioLep12BOLD:AAA2888,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Crambidae;s__Glaphyriinae;g__Dicymolomia;s__BioLep1507BOLD:AAA2891,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Pyralidae;s__Chrysauginae;g__chryBioLep01;s__BioLep832BOLD:AAA2901,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;s__Herminiinae;g__Palthis;s__Poole03BOLD:AAA2930,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Noctuidae;s__Eustrotiinae;g__lepJanzen01;s__Poole04BOLD:AAA2936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Saturniidae;s__Hemileucinae;g__Hylesia;s__dalinaDHJ02BOLD:AAA3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;s__Dichomeridinae;g__Dichomeris;s__Janzen179BOLD:AAA3115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Cosmopterigidae;s__Chrysopeleiinae;g__;s__BOLD:AAA3130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Muscidae;s__Muscinae;g__Stomoxys;s__calcitransBOLD:AAA3181,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Uraniidae;s__Epipleminae;g__Nedusia;s__cuticulataBOLD:AAA3209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Uraniidae;s__Epipleminae;g__uraBioLep01;s__BioLep183BOLD:AAA3219,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;s__Epipleminae;g__Coelurotricha;s__curvilineaBOLD:AAA3221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Notodontidae;s__Heterocampinae;g__Drugera;s__mimicaDHJ01BOLD:AAA3284,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
