sample_code,abundance,bold_bin,classification
LT_WHE2_MAR2021_B,1,BOLD:AAA0872,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Hemipterodes;s__rotundata
LT_ZET2_MAR2021_A,1,BOLD:AAA0872,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Geometridae;g__Hemipterodes;s__rotundata
LT_ARM2_MAY2019_B,1,BOLD:AAA0895,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Talara;s__sp.3YB
LT_ARM3_MAY2019_B,1,BOLD:AAA0895,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Talara;s__sp.3YB
LT_ARM2_MAR2021_A,1,BOLD:AAA0895,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Talara;s__sp.3YB
LT_ARM3_MAR2021_A,1,BOLD:AAA0895,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Talara;s__sp.3YB
LT_ARM3_MAR2021_B,3,BOLD:AAA0895,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Talara;s__sp.3YB
LT_BAL1_MAR2021_B,2,BOLD:AAA0895,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Talara;s__sp.3YB
LT_DRA1_MAR2021_B,2,BOLD:AAA0895,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Talara;s__sp.3YB
LT_ARM4_MAR2021_A,3,BOLD:AAA0895,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Talara;s__sp.3YB
LT_BAL1_MAR2021_A,1,BOLD:AAA0895,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Talara;s__sp.3YB
LT_DRA1_MAR2021_A,1,BOLD:AAA0895,k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Erebidae;g__Talara;s__sp.3YB
