"bin_uri","classification","sampleId","sequences"
"BOLD:AEJ2417","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Latridiidae;g__;s__","DNA-LT-ARM4-MAR2021-B",3
"BOLD:AEJ2417","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Latridiidae;g__;s__","DNA-LT-BAL1-MAR2021-B",5
"BOLD:AEJ2417","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Latridiidae;g__;s__","DNA-LT-WHE1-MAR2021-A",3
"BOLD:AEJ2417","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Latridiidae;g__;s__","DNA-LT-WHE1-MAR2021-B",3
"BOLD:AEJ2417","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Latridiidae;g__;s__","DNA-LT-WHE2-MAR2021-B",1
"BOLD:AEJ2417","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Latridiidae;g__;s__","DNA-LT-ZET2-MAR2021-B",2
"BOLD:AEJ2577","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sciaridae;g__;s__","DNA-LT-ARM1-MAR2021-B",5
"BOLD:AEJ2577","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sciaridae;g__;s__","DNA-LT-WHE2-MAR2021-A",1
"BOLD:AEJ2694","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Phoridae;g__;s__","DNA-LT-ARM4-MAR2021-A",4
"BOLD:AEJ2712","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__","DNA-LT-ARM2-MAR2021-A",1
"BOLD:AEJ3034","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Hydrophilidae;g__;s__","DNA-LT-ARM3-MAR2021-B",6
"BOLD:AEJ3034","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Hydrophilidae;g__;s__","DNA-LT-ZET2-MAR2021-A",3
"BOLD:AEJ3163","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Ceratopogonidae;g__Culicoides;s__Culicoides furens","DNA-LT-ARM2-MAR2021-B",6
"BOLD:AEJ3416","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Latridiidae;g__;s__","DNA-LT-ARM2-MAR2021-B",1
"BOLD:AEJ3416","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Latridiidae;g__;s__","DNA-LT-ARM3-MAR2021-A",2
