"bin_uri","classification","sampleId","sequences"
"BOLD:ADV1803","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39880",174
"BOLD:ADV1803","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39881",441
"BOLD:ADV1803","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39882",168
"BOLD:ADV1803","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39883",143
"BOLD:ADV1803","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BLANKDNA_CTRL",8
"BOLD:ADV1803","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BLANKPCR_CTRL",9
"BOLD:ADV1918","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39865",1
"BOLD:ADV1918","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39866",3
"BOLD:ADV1918","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39868",2
"BOLD:ADV1918","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39871",1
"BOLD:ADV1918","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39877",6
"BOLD:ADV1918","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39878",8
"BOLD:ADV1934","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39881",1
"BOLD:ADV2007","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Aleyrodidae;g__;s__","BIOLOT#39869",8
"BOLD:ADV2041","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cerambycidae;g__Chlorida;s__Chlorida festiva","BIOLOT#39872",1
"BOLD:ADV2041","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cerambycidae;g__Chlorida;s__Chlorida festiva","BIOLOT#39878",8
"BOLD:ADV2071","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Psychodidae;g__;s__","BIOLOT#39873",6
"BOLD:ADV2071","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Psychodidae;g__;s__","BIOLOT#39878",22
"BOLD:ADV2071","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Psychodidae;g__;s__","BIOLOT#39880",1
"BOLD:ADV2071","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Psychodidae;g__;s__","BLANKDNA_CTRL",1
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39864",78
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39865",131
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39866",1076
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39867",77
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39868",177
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39869",28
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39870",16
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39871",74
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39872",1664
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39873",104
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39874",7
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39875",96
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39876",60
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39877",172
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39878",378
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39879",8
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39880",83
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39881",1845
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39882",121
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39883",807
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BLANKDNA_CTRL",8
"BOLD:ADV2306","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BLANKPCR_CTRL",12
"BOLD:ADV2548","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39864",1
"BOLD:ADV2548","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39866",1
"BOLD:ADV2548","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39867",35
"BOLD:ADV2548","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39872",1
"BOLD:ADV2548","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39873",30
"BOLD:ADV2548","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39876",88
"BOLD:ADV2548","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39878",1
"BOLD:ADV2548","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39883",82
"BOLD:ADV2548","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BLANKPCR_CTRL",1
"BOLD:ADV2603","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__","BIOLOT#39871",3
"BOLD:ADV2825","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;g__Glyptapanteles;s__Glyptapanteles Malaise2825","BIOLOT#39864",2
"BOLD:ADV2825","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;g__Glyptapanteles;s__Glyptapanteles Malaise2825","BIOLOT#39865",2
"BOLD:ADV2825","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;g__Glyptapanteles;s__Glyptapanteles Malaise2825","BIOLOT#39869",1
"BOLD:ADV2825","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;g__Glyptapanteles;s__Glyptapanteles Malaise2825","BIOLOT#39871",1
"BOLD:ADV2825","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;g__Glyptapanteles;s__Glyptapanteles Malaise2825","BIOLOT#39872",1
"BOLD:ADV2825","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;g__Glyptapanteles;s__Glyptapanteles Malaise2825","BIOLOT#39874",94
"BOLD:ADV2825","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;g__Glyptapanteles;s__Glyptapanteles Malaise2825","BIOLOT#39876",175
"BOLD:ADV2825","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;g__Glyptapanteles;s__Glyptapanteles Malaise2825","BIOLOT#39881",1
"BOLD:ADV2825","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;g__Glyptapanteles;s__Glyptapanteles Malaise2825","BIOLOT#39882",1
"BOLD:ADV2825","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;g__Glyptapanteles;s__Glyptapanteles Malaise2825","BIOLOT#39883",1
"BOLD:ADV2852","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sciaridae;g__;s__","BIOLOT#39876",3
"BOLD:ADV2863","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Bethylidae;g__;s__","BIOLOT#39871",3
"BOLD:ADV2910","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39879",5
"BOLD:ADV3028","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__;s__","BIOLOT#39871",57
"BOLD:ADV3028","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__;s__","BIOLOT#39878",1
"BOLD:ADV3045","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Scelionidae;g__;s__","BIOLOT#39881",1
"BOLD:ADV3061","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Ceratopogonidae;g__;s__","BIOLOT#39873",1
"BOLD:ADV3125","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Ceratopogonidae;g__;s__","BIOLOT#39869",1
"BOLD:ADV3125","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Ceratopogonidae;g__;s__","BIOLOT#39873",2
"BOLD:ADV3125","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Ceratopogonidae;g__;s__","BIOLOT#39880",4
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BIOLOT#39864",2
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BIOLOT#39865",2
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BIOLOT#39866",1
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BIOLOT#39867",1
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BIOLOT#39868",1
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BIOLOT#39869",1247
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BIOLOT#39870",4
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BIOLOT#39871",1
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BIOLOT#39872",1
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BIOLOT#39873",4
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BIOLOT#39874",2
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BIOLOT#39875",1
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BIOLOT#39876",1
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BIOLOT#39877",1
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BIOLOT#39878",2
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BIOLOT#39879",3
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BIOLOT#39880",5
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BIOLOT#39881",1
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BIOLOT#39882",1
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BLANKDNA_CTRL",4
"BOLD:ADV3159","k__Animalia;p__Arthropoda;c__Insecta;o__Blattodea;f__Ectobiidae;g__;s__","BLANKPCR_CTRL",4
"BOLD:ADV3219","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sciaridae;g__;s__","BIOLOT#39867",1
"BOLD:ADV3219","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sciaridae;g__;s__","BIOLOT#39873",1
"BOLD:ADV3219","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sciaridae;g__;s__","BIOLOT#39876",7
"BOLD:ADV3219","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sciaridae;g__;s__","BIOLOT#39877",10
"BOLD:ADV3219","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sciaridae;g__;s__","BIOLOT#39878",9
"BOLD:ADV3219","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sciaridae;g__;s__","BLANKPCR_CTRL",1
"BOLD:ADV3223","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadidae;g__Fidicina;s__Fidicina cf. ethelae","BIOLOT#39864",1
"BOLD:ADV3223","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadidae;g__Fidicina;s__Fidicina cf. ethelae","BIOLOT#39871",2
"BOLD:ADV3223","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadidae;g__Fidicina;s__Fidicina cf. ethelae","BIOLOT#39872",2
"BOLD:ADV3373","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__","BIOLOT#39876",1
"BOLD:ADV3385","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__","BIOLOT#39864",1
"BOLD:ADV3385","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__","BIOLOT#39870",9
"BOLD:ADV3385","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__","BIOLOT#39871",1
"BOLD:ADV3385","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__","BIOLOT#39873",8
"BOLD:ADV3385","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__","BIOLOT#39875",4
"BOLD:ADV3385","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__","BIOLOT#39876",1
"BOLD:ADV3385","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__","BIOLOT#39877",4
"BOLD:ADV3483","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Aleyrodidae;g__;s__","BIOLOT#39868",4
"BOLD:ADV3552","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39870",4
"BOLD:ADV3556","k__Animalia;p__Arthropoda;c__Collembola;o__Entomobryomorpha;f__Paronellidae;g__Salina;s__Salina maculiflora","BIOLOT#39871",2
"BOLD:ADV3570","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__;s__","BIOLOT#39864",1
"BOLD:ADV3570","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__;s__","BIOLOT#39865",871
"BOLD:ADV3570","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__;s__","BIOLOT#39866",6
"BOLD:ADV3570","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__;s__","BIOLOT#39867",5
"BOLD:ADV3570","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__;s__","BIOLOT#39868",1
"BOLD:ADV3570","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__;s__","BIOLOT#39870",3
"BOLD:ADV3570","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__;s__","BIOLOT#39871",3
"BOLD:ADV3570","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__;s__","BIOLOT#39872",2
"BOLD:ADV3570","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__;s__","BIOLOT#39873",1
"BOLD:ADV3570","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__;s__","BIOLOT#39875",343
"BOLD:ADV3570","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__;s__","BIOLOT#39876",240
"BOLD:ADV3570","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__;s__","BIOLOT#39879",1
"BOLD:ADV3570","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__;s__","BIOLOT#39880",1
"BOLD:ADV3570","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__;s__","BIOLOT#39881",5
"BOLD:ADV3570","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__;s__","BIOLOT#39882",3
"BOLD:ADV3570","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__;s__","BIOLOT#39883",2
"BOLD:ADV3570","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__;s__","BLANKDNA_CTRL",2
"BOLD:ADV3570","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Cantharidae;g__;s__","BLANKPCR_CTRL",4
"BOLD:ADV3577","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Blastobasidae;g__;s__","BIOLOT#39864",1
"BOLD:ADV3577","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Blastobasidae;g__;s__","BIOLOT#39865",68
"BOLD:ADV3577","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Blastobasidae;g__;s__","BIOLOT#39866",35
"BOLD:ADV3577","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Blastobasidae;g__;s__","BIOLOT#39867",10
"BOLD:ADV3577","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Blastobasidae;g__;s__","BIOLOT#39868",42
"BOLD:ADV3577","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Blastobasidae;g__;s__","BIOLOT#39870",1
"BOLD:ADV3577","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Blastobasidae;g__;s__","BIOLOT#39871",11
"BOLD:ADV3577","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Blastobasidae;g__;s__","BIOLOT#39872",14
"BOLD:ADV3577","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Blastobasidae;g__;s__","BIOLOT#39875",79
"BOLD:ADV3577","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Blastobasidae;g__;s__","BIOLOT#39877",6
"BOLD:ADV3577","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Blastobasidae;g__;s__","BIOLOT#39878",106
"BOLD:ADV3577","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Blastobasidae;g__;s__","BIOLOT#39881",1
"BOLD:ADV3577","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Blastobasidae;g__;s__","BLANKPCR_CTRL",1
"BOLD:ADV3666","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__","BIOLOT#39875",8
"BOLD:ADV3727","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;g__;s__","BIOLOT#39864",4
"BOLD:ADV3727","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;g__;s__","BIOLOT#39869",1
"BOLD:ADV3727","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;g__;s__","BIOLOT#39870",2
"BOLD:ADV3727","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;g__;s__","BIOLOT#39871",23
"BOLD:ADV3727","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;g__;s__","BIOLOT#39874",7
"BOLD:ADV3727","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Chironomidae;g__;s__","BIOLOT#39877",2
"BOLD:ADV3799","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__;s__","BIOLOT#39866",31
"BOLD:ADV3799","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__;s__","BIOLOT#39867",24
"BOLD:ADV3799","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__;s__","BIOLOT#39868",43
"BOLD:ADV3799","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__;s__","BIOLOT#39869",3
"BOLD:ADV3799","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__;s__","BIOLOT#39870",20
"BOLD:ADV3799","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__;s__","BIOLOT#39872",28
"BOLD:ADV3799","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__;s__","BIOLOT#39873",32
"BOLD:ADV3799","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__;s__","BIOLOT#39874",12
"BOLD:ADV3799","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__;s__","BIOLOT#39875",9
"BOLD:ADV3799","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__;s__","BIOLOT#39877",66
"BOLD:ADV3799","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__;s__","BIOLOT#39879",1
"BOLD:ADV3836","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Reduviidae;g__Stenolemus;s__Stenolemus ADV3836","BIOLOT#39871",1
"BOLD:ADV3836","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Reduviidae;g__Stenolemus;s__Stenolemus ADV3836","BIOLOT#39877",135
"BOLD:ADV3846","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39874",6
"BOLD:ADV3846","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__;g__;s__","BIOLOT#39877",13
"BOLD:ADV3860","k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__;g__;s__","BIOLOT#39864",1
"BOLD:ADV3860","k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__;g__;s__","BIOLOT#39865",1
"BOLD:ADV3860","k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__;g__;s__","BIOLOT#39868",428
"BOLD:ADV3860","k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__;g__;s__","BIOLOT#39871",1
"BOLD:ADV3860","k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__;g__;s__","BIOLOT#39876",2
"BOLD:ADV3860","k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__;g__;s__","BIOLOT#39877",120
"BOLD:ADV3860","k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__;g__;s__","BIOLOT#39878",1
"BOLD:ADV3860","k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__;g__;s__","BIOLOT#39879",1
"BOLD:ADV3860","k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__;g__;s__","BIOLOT#39881",1
"BOLD:ADV3860","k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__;g__;s__","BIOLOT#39882",2
"BOLD:ADV3860","k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__;g__;s__","BIOLOT#39883",1
"BOLD:ADV3861","k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__;g__;s__","BIOLOT#39866",277
"BOLD:ADV3861","k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__;g__;s__","BIOLOT#39868",2
"BOLD:ADV3861","k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__;g__;s__","BIOLOT#39875",1
"BOLD:ADV3861","k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__;g__;s__","BIOLOT#39877",2
"BOLD:ADV3861","k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__;g__;s__","BIOLOT#39878",1
"BOLD:ADV3861","k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__;g__;s__","BIOLOT#39879",1
"BOLD:ADV3861","k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__;g__;s__","BIOLOT#39880",1
"BOLD:ADV3861","k__Animalia;p__Arthropoda;c__Insecta;o__Psocodea;f__;g__;s__","BLANKDNA_CTRL",1
"BOLD:ADV4094","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sciaridae;g__;s__","BIOLOT#39871",13
"BOLD:ADV4122","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__;s__","BIOLOT#39864",71
"BOLD:ADV4122","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__;s__","BIOLOT#39866",54
"BOLD:ADV4122","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__;s__","BIOLOT#39867",37
"BOLD:ADV4122","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__;s__","BIOLOT#39870",8
"BOLD:ADV4122","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__;s__","BIOLOT#39871",2
"BOLD:ADV4122","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__;s__","BIOLOT#39872",47
"BOLD:ADV4122","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__;s__","BIOLOT#39873",8
"BOLD:ADV4122","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__;s__","BIOLOT#39874",7
"BOLD:ADV4122","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__;s__","BIOLOT#39875",41
"BOLD:ADV4122","k__Animalia;p__Arthropoda;c__Insecta;o__Hemiptera;f__Cicadellidae;g__;s__","BIOLOT#39876",2
